Original_Name	Blinded_Name
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_125.tif	blind_0050
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_126.tif	blind_0074
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_127.tif	blind_0091
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_128.tif	blind_0044
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_129.tif	blind_0039
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_130.tif	blind_0001
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_131.tif	blind_0108
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_132.tif	blind_0146
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_133.tif	blind_0061
GTSE1(550-720)-FKBP-GFP_Tubulin_Staining_134.tif	blind_0156
N_GTSE1-FKBP-GFP_Tubulin_Staining_013.tif	blind_0151
N_GTSE1-FKBP-GFP_Tubulin_Staining_014.tif	blind_0038
N_GTSE1-FKBP-GFP_Tubulin_Staining_015.tif	blind_0017
N_GTSE1-FKBP-GFP_Tubulin_Staining_016.tif	blind_0014
N_GTSE1-FKBP-GFP_Tubulin_Staining_017.tif	blind_0147
N_GTSE1-FKBP-GFP_Tubulin_Staining_018.tif	blind_0013
N_GTSE1-FKBP-GFP_Tubulin_Staining_019.tif	blind_0128
N_GTSE1-FKBP-GFP_Tubulin_Staining_020.tif	blind_0020
N_GTSE1-FKBP-GFP_Tubulin_Staining_021.tif	blind_0120
N_GTSE1-FKBP-GFP_Tubulin_Staining_022.tif	blind_0031
N_GTSE1-FKBP-GFP_Tubulin_Staining_023.tif	blind_0101
N_GTSE1-FKBP-GFP_Tubulin_Staining_024.tif	blind_0131
