Original_Name	Blinded_Name
GTSE1(161-720)-FKBP-GFP_Tubulin_stain_220.tif	blind_0076
GTSE1(161-720)-FKBP-GFP_Tubulin_stain_221.tif	blind_0064
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_195.tif	blind_0078
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_196.tif	blind_0044
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_197.tif	blind_0004
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_198.tif	blind_0036
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_199.tif	blind_0043
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_200.tif	blind_0046
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_201.tif	blind_0047
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_202.tif	blind_0032
GTSE1(355-720)-FKBP-GFP_Tubulin_stain_203.tif	blind_0052
GTSE1(400-720)-FKBP-GFP_Tubulin_stain_186.tif	blind_0021
GTSE1(400-720)-FKBP-GFP_Tubulin_stain_187.tif	blind_0055
GTSE1(400-720)-FKBP-GFP_Tubulin_stain_188.tif	blind_0069
GTSE1(400-720)-FKBP-GFP_Tubulin_stain_190.tif	blind_0066
GTSE1(400-720)-FKBP-GFP_Tubulin_stain_191.tif	blind_0014
GTSE1(450-720)-FKBP-GFP_Tubulin_stain_173.tif	blind_0051
GTSE1(450-720)-FKBP-GFP_Tubulin_stain_182.tif	blind_0054
GTSE1(450-720)-FKBP-GFP_Tubulin_stain_183.tif	blind_0018
GTSE1(450-720)-FKBP-GFP_Tubulin_stain_184.tif	blind_0072
GTSE1(450-720)-FKBP-GFP_Tubulin_stain_185.tif	blind_0020
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_165.tif	blind_0039
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_166.tif	blind_0003
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_167.tif	blind_0060
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_168.tif	blind_0085
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_169.tif	blind_0007
GTSE1(500-720)-FKBP-GFP_Tubulin_stain_170.tif	blind_0012
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_156.tif	blind_0029
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_159.tif	blind_0033
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_160.tif	blind_0080
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_162.tif	blind_0013
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_163.tif	blind_0065
GTSE1(550-720)-FKBP-GFP_Tubulin_stain_164.tif	blind_0068
N-GTSE1-FKBP-GFP_Tubulin_stain_242.tif	blind_0010
N-GTSE1-FKBP-GFP_Tubulin_stain_243.tif	blind_0062
N-GTSE1-FKBP-GFP_Tubulin_stain_245.tif	blind_0058
N-GTSE1-FKBP-GFP_Tubulin_stain_246.tif	blind_0070
N-GTSE1-FKBP-GFP_Tubulin_stain_247.tif	blind_0082
N-GTSE1-FKBP-GFP_Tubulin_stain_248.tif	blind_0027
N-GTSE1-FKBP-GFP_Tubulin_stain_249.tif	blind_0035
